Entity,Year,Access to electricity (% of population),Access to clean fuels for cooking,Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Value_co2_emissions_kt_by_country,gdp_growth,gdp_per_capita,Density\n(P/Km2),Land Area(Km2)
Dominica,0.0,0.9972529482431893,0.889,0.10491423760917605,1.3730282333834162e-05,0.0,1.4891515310959658e-05,0.3,0.047303698963218406,1.214139774825528e-05,0.3964598605737908,0.057502664738688945,0.011249401627573001,7.311223459132114e-05
Dominica,1.0,1.0,0.893,0.08471009155003684,1.3730282333834162e-05,0.0,9.927676873973107e-06,0.22222221,0.046315772126856246,1.1207443617316079e-05,0.4817034555216598,0.06722634837044954,0.011249401627573001,7.311223459132114e-05
Dominican Republic,0.0,0.9840565683158149,0.885,0.181837314532253,0.00286962900777134,0.0,0.0008140695036657947,0.10079902,0.035596800303793065,0.001998660831843515,0.46748653208617547,0.051754560825179895,0.02668741024413595,0.004872379589908469
Dominican Republic,1.0,0.9895727775410491,0.909,0.14711143849310745,0.0033168439180733668,0.0,0.0011714658711288264,0.12247015,0.04652257222164048,0.0025384859140784263,0.4129499711530906,0.06532700099865991,0.02668741024413595,0.004872379589908469
Ecuador,0.0,0.9893232541076065,0.943,0.12817005156266442,0.002228228675890801,0.0,0.0060012806703167425,0.51556503,0.04958598478497613,0.003899256320022203,0.3784725864440874,0.04987493455986685,0.008257539492580183,0.028397593145237255
Ecuador,1.0,0.9905112275623548,0.9445,0.18657266126486374,0.0013906814535269171,0.0,0.012508872861206114,0.7804273,0.05105470413257062,0.0036648341166487467,0.27539890575967363,0.048621188820895986,0.008257539492580183,0.028397593145237255
El Salvador,0.0,0.9491716699460473,0.84,0.2520256761022835,0.00041190847001502484,0.0,0.0020550291129124328,0.6634614999999999,0.02483073923460006,0.0006108056860186206,0.3217564432641041,0.027260433108438155,0.037218764959310674,0.002105231741245987
El Salvador,1.0,0.9724721327083696,0.9075,0.20404082921182784,0.0003609102784893551,0.0,0.00205999295134942,0.6928214,0.030192561472570798,0.0007238140783867581,0.3400928481244193,0.03195430048409853,0.037218764959310674,0.002105231741245987
Equatorial Guinea,0.0,0.6446764410608867,0.239,0.044196569504367046,0.00013926429224317505,0.0,0.00018862586060548902,0.34862385,0.10225167727409822,0.0007340875361514,0.28639633637660156,0.1554586059761164,0.0057443752991862135,0.0028073095008147005
Equatorial Guinea,1.0,0.6517312286688289,0.24,0.06924129222350836,0.0001863395459591779,0.0,0.0002233727296643949,0.32142856999999997,0.07445761566375686,0.0004949954131576441,0.11189415897614931,0.06644485885664642,0.0057443752991862135,0.0028073095008147005
Estonia,0.0,1.0,1.0,0.2662317163001158,0.0021693846087457976,0.0,0.0006899735427411309,0.11164659,0.23989567307579496,0.0016708430874244912,0.3572533626010982,0.16227233077113254,0.0034705600765916706,0.004527650396123089
Estonia,1.0,1.0,1.0,0.3292644428075345,0.0010729234909438979,0.0,0.0010622614255151224,0.28120895,0.2009847045749373,0.0009460950526326166,0.3868640271948511,0.18792814751679887,0.0034705600765916706,0.004527650396123089
Eswatini,0.0,0.6350472139367194,0.46299999999999997,0.7541828896138062,7.845875619333807e-06,0.0,0.0003027941446561797,0.9384616,0.020909635418509726,6.537675379225067e-05,0.30026491985376913,0.03091142768740396,0.007778841550981331,0.0017369664171469623
Eswatini,1.0,0.7588125052798892,0.5379999999999999,0.6939913711459539,7.845875619333807e-06,0.0,0.0003325771752780991,0.9436620000000001,0.023828926724752935,8.498977794293953e-05,0.346382289127574,0.029909562991325786,0.007778841550981331,0.0017369664171469623
Ethiopia,0.0,0.24089820498837636,0.037000000000000005,0.9602230874460697,3.922937809666903e-06,0.0,0.004690827322952292,0.997888,0.002140039002567859,0.0011478290210358757,0.5550112912213148,0.00274737488523404,0.013523216850167545,0.11059767849625961
Ethiopia,1.0,0.4584474992107192,0.07,0.9357045143638851,1.9614689048334517e-06,0.0,0.007058578257394879,0.9992972600000001,0.0030974504285506215,0.0017100691472134984,0.5033372962210294,0.005090175542794743,0.013523216850167545,0.11059767849625961
Fiji,0.0,0.9352115585368894,0.381,0.3490476691571083,7.453581838367116e-05,0.0,0.00026308343716028736,0.5824175300000001,0.03281652191422165,0.00011581024607985615,0.4279970747718514,0.043617250097013935,0.005624700813786501,0.0018281063260210749
Fiji,1.0,0.9970374175549629,0.494,0.2786488477322951,8.238169400300496e-05,0.0,0.00035243252902604526,0.6283186,0.039350583461294844,0.00014756467246644745,0.2629084384275808,0.048242930086015406,0.005624700813786501,0.0018281063260210749
Finland,0.0,1.0,1.0,0.43407345048931917,0.0035208366841760455,0.02913233095711691,0.013044967412400662,0.73528984,0.256868369889726,0.004306460158192826,0.2651096342893657,0.40582136759079085,0.0019147917663954045,0.03386438521774777
Finland,1.0,1.0,1.0,0.48153214774281805,0.0024773352268046495,0.029490616621983917,0.01582471693711313,0.8152969,0.25186789734071324,0.0037974553597790823,0.3083847961893289,0.392586626229045,0.0019147917663954045,0.03386438521774777
France,0.0,1.0,1.0,0.13890350415658212,0.006998521052445755,0.5392569896591345,0.04667497282298456,0.9369822999999999,0.18610722531164117,0.0285836513118646,0.301164244375065,0.3470228198800983,0.014001914791766396,0.064476978609864
France,1.0,1.0,1.0,0.1634220772387667,0.010493858640858967,0.49296401082269803,0.05619561494512477,0.9054302,0.17978259121312135,0.02806250359115873,0.3253660730031518,0.32729130824658403,0.014001914791766396,0.064476978609864
Gabon,0.0,0.8640739604640787,0.8465,0.8555193096916762,0.00022164598624618002,0.0,0.00039214323652193774,0.41145836,0.04544359906398912,0.0005519665968020864,0.3928305521352724,0.07653108879636669,0.0008377213977979895,0.02680574950606676
Gabon,1.0,0.9033010149463149,0.878,0.9458065873934547,0.00024518361310418147,0.0,0.0005013476821356419,0.44690266,0.030858856596166925,0.00048565588576416117,0.3820734385970149,0.061148743552012066,0.0008377213977979895,0.02680574950606676
Georgia,0.0,1.0,0.77,0.3297905924444912,0.00037464056082318924,0.0,0.004095166710513906,0.8120079,0.07189577718198903,0.00078638897846729,0.3960225807702041,0.03658951841058753,0.006582096696984203,0.00697861286861461
Georgia,1.0,1.0,0.877,0.2653898768809849,0.0005237121975905316,0.0,0.004432707724228992,0.7698276,0.08305466967220372,0.0009395573165394012,0.41104454301537613,0.036255298047815486,0.006582096696984203,0.00697861286861461
Germany,0.0,1.0,1.0,0.14753235820267283,0.07066780170333958,0.12000098837424791,0.08068222995477943,0.4188564,0.1925876955840999,0.06873525201877057,0.33537037598343095,0.38716306977008347,0.028482527525131644,0.035754987481282516
Germany,1.0,1.0,1.0,0.18067978533094814,0.05572337011741352,0.09274656848815803,0.11929592915609784,0.52611385,0.1889186346642657,0.06139344392360689,0.30387498164514476,0.3777127336442572,0.028482527525131644,0.035754987481282516
Ghana,0.0,0.773729272640766,0.205,0.5018415237293486,0.0008453930979832175,0.0,0.004129913579572812,0.6587489999999999,0.010570012599327565,0.0014046662683520432,0.35301972400506026,0.014470831255785434,0.016156055528961225,0.023887870269650942
Ghana,1.0,0.8279508294273106,0.22399999999999998,0.4398610964958434,0.001837896363828944,0.0,0.003633529735874157,0.43858597000000005,0.012543480018636788,0.001866973385435574,0.4526757178064185,0.016371788080612584,0.016156055528961225,0.023887870269650942
Greece,0.0,1.0,1.0,0.17268231084920552,0.007486926809749285,0.0,0.006045955216249622,0.24190666,0.12011835713159141,0.006490977989685316,0.2880510125982108,0.17325362885416987,0.00945428434657731,0.013213884634302116
Greece,1.0,1.0,1.0,0.19478059560138905,0.00637085100289905,0.0,0.007991779883548352,0.3314121,0.1270371905202422,0.005599051991422406,0.32429142619940715,0.15334706909713444,0.00945428434657731,0.013213884634302116
Grenada,0.0,0.9046470129574287,0.915,0.1184888982426602,3.726790919183558e-05,0.0,0.0,0.0,0.04034501787358343,1.867907246203839e-05,0.4754996776599251,0.06604016675182571,0.039372905696505506,3.285042869308676e-05
Grenada,1.0,0.9282707613248684,0.8959999999999999,0.10912343470483005,4.119084700150248e-05,0.0,0.0,0.0,0.04463397554074785,2.6150702698351606e-05,0.29514372162694336,0.08597264209082252,0.039372905696505506,3.285042869308676e-05
Guatemala,0.0,0.8487465690827685,0.41600000000000004,0.6983057981689993,0.0007512425905512119,0.0,0.0034051931677727756,0.6417212999999999,0.018630771088147275,0.0012981955231647357,0.39635151912002886,0.028806427601816238,0.01974629009095261,0.01090353802121637
Guatemala,1.0,0.955600928478677,0.486,0.6621067031463749,0.0010807693665632317,0.0,0.00411998590269884,0.6010137600000001,0.02413396347881718,0.0017987946352701883,0.3806009995692582,0.035773907483353164,0.01974629009095261,0.01090353802121637
Guinea,0.0,0.3050581560449961,0.009000000000000001,0.8267915395138377,5.29596604305032e-05,0.0,0.00020848121435343523,0.60869564,0.0033880522270490986,0.00020453584509023693,0.375952848698011,0.0045343757748810025,0.006103398755385352,0.024621396305468526
Guinea,1.0,0.3973065418726395,0.016,0.688624644848995,0.00014711016786250888,0.0,0.0006502628352452385,0.63592236,0.0042914248278841625,0.0003642419187885867,0.42916135034114355,0.006731744824990548,0.006103398755385352,0.024621396305468526
Guinea-Bissau,0.0,0.13662598039886759,0.011000000000000001,0.9184468062717037,5.884406714500355e-06,0.0,0.0,0.0,0.0030359435946150258,2.0546980714577262e-05,0.30139288466030995,0.0032047398433357565,0.008137865007180469,0.0036159508461439155
Guinea-Bissau,1.0,0.2801207966194002,0.01,0.9075028938230032,1.5691751238667613e-05,0.0,0.0,0.0,0.0021635008407324668,2.6150702698351606e-05,0.39788045678822026,0.004227894726130782,0.008137865007180469,0.0036159508461439155
Guyana,0.0,0.8634033857877436,0.7090000000000001,0.2527622855940229,0.00016672485691084337,0.0,7.44575765547983e-05,0.15000001,0.04671838838171351,0.00018772467355387113,0.3210828277259,0.04200748249008625,0.00023934897079942556,0.0215278473985415
Guyana,1.0,0.915703831108451,0.795,0.11943596758918236,0.00020791570391234587,0.0,7.942141499178486e-05,0.13114754,0.0596925403725773,0.00026150700650658283,0.42114997025694567,0.051760123331011425,0.00023934897079942556,0.0215278473985415
Haiti,0.0,0.3691156075048444,0.038,0.8183731453225297,0.0001745707325301772,0.0,4.4674545932878975e-05,0.09183673,0.00403818667128902,0.0002773842252569025,0.32208000237004075,0.009789619633525653,0.04930588798468167,0.0027771632232640327
Haiti,1.0,0.4368281549621187,0.044000000000000004,0.8039566452699148,0.00016672485691084337,0.0,8.43852534287714e-05,0.16666666,0.004216988400716931,0.0003054028295720525,0.22909334930020722,0.008797083167396923,0.04930588798468167,0.0027771632232640327
Honduras,0.0,0.8816903357195778,0.451,0.5643481005998106,0.000933659198700723,0.0,0.0017919456757521455,0.43130226,0.02040980792764793,0.0008788503661135723,0.3585282587950203,0.015917783192241,0.010411680229775013,0.011224130162212012
Honduras,1.0,0.9071977201153372,0.48100000000000004,0.48363674629064507,0.0010572317397052303,0.0,0.002844279424393295,0.51528778,0.02323285837347066,0.0009498308634032192,0.3474747957044074,0.018884898696939073,0.010411680229775013,0.011224130162212012
Hungary,0.0,1.0,1.0,0.16542144585920235,0.0020673882256944578,0.019335071224719242,0.001568572946087751,0.64088585,0.10219966787384172,0.00378998391662302,0.39034050223270184,0.1141299256068259,0.012565820966969843,0.00931499945566439
Hungary,1.0,1.0,1.0,0.14353362096180153,0.002589138954380156,0.020125770623046418,0.00233300406538368,0.61392223,0.11920631929868851,0.004327007251920461,0.39935592135580855,0.13389556358539456,0.012565820966969843,0.00931499945566439
Iceland,0.0,1.0,1.0,0.8101652109860044,0.0,0.0,0.008835632417836066,1.0,0.762747607654683,0.0001867907207678252,0.32111523058612546,0.4408330115837718,0.00011967448539971278,0.010313732610931041
Iceland,1.0,1.0,1.0,0.8530990213616751,0.0,0.0,0.00949085909151829,1.0,0.7481860423985899,0.00014849862525249344,0.3415186017571212,0.5573484260497464,0.00011967448539971278,0.010313732610931041
India,0.0,0.8318349697932698,0.44799999999999995,0.3562033042197201,0.20110744534366895,0.04285837832495274,0.10028939178087631,0.18758022,0.02415764124048466,0.20052545734692487,0.4773050424129895,0.01091504499413054,0.0552896122546673,0.3292296003595119
India,1.0,0.9719326907816783,0.639,0.3465221508997159,0.24981071825068354,0.055793726294461395,0.15048372605568436,0.21475914,0.027889453541479994,0.22940236411097054,0.3853687659737675,0.015188570708132376,0.0552896122546673,0.3292296003595119
Iraq,0.0,0.9905991707565734,0.977,0.01052299273913501,0.011953191506055054,0.0,0.0014692961773480197,0.04632238,0.05391097095282693,0.01251404401705131,0.28044542779031495,0.05198864156389667,0.010890378171373864,0.043896986263613276
Iraq,1.0,0.9999166239292182,0.9890000000000001,0.004524886877828054,0.01644691676702849,0.0,0.0026506897253508192,0.059872180000000004,0.06500854287513172,0.016298424513651773,0.43765316499966944,0.04665910254882886,0.010890378171373864,0.043896986263613276
Ireland,0.0,1.0,1.0,0.08997158791960434,0.003809172613186563,0.0,0.0031718927612344075,0.24757847000000002,0.1510812796388538,0.0033136673531794746,0.5128787481551282,0.44853179790197784,0.008496888463379608,0.00845297616370891
Ireland,1.0,1.0,1.0,0.12985373040092602,0.003711099167944891,0.0,0.005857329355644133,0.3841146,0.16247495693396774,0.00333421444690711,0.40926121852580183,0.6542382200765711,0.008496888463379608,0.00845297616370891
Israel,0.0,1.0,1.0,0.03893507313479954,0.011749198739952374,0.0,0.00047652848995070906,0.015773907,0.14094755012108903,0.006039878217121952,0.38763922194427325,0.30513960631672565,0.047630445189085685,0.002078090076075784
